FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE,LATITUDE,LONGITUDE
DOYALS,2005,2453555.5,1500,2453555.5,1754,2,36.820289,-119.369731
HOGAN,2005,2453555.5,1609,2453556.5,1740,10,37.3164,-120.7464
DEVLIN,2005,2453555.5,1620,2453555.5,1756,0.5,38.331203,-120.518425
YOKOHL 4  FIREWORKS2,2005,2453555.5,1957,2453555.5,2030,5,36.2739,-118.912489
WOODLAKE MOUNTAIN,2005,2453555.5,2136,2453555.5,2226,0.5,36.406331,-119.054
UNNAMED FIRE 0160,2005,2453556.5,,2453556.5,,0.1,35.616725,-118.479411
GUS,2005,2453556.5,640,2453556.5,1800,3,38.6364,-119.5658
DON PEDRO 2,2005,2453556.5,1414,2453556.5,1420,0.1,37.706964,-120.433528
BAXLEY,2005,2453556.5,1538,2453556.5,1919,2,35.797331,-118.866431
GRIZZLY,2005,2453556.5,1720,2453556.5,1755,1,39.355328,-120.973536
GOLD,2005,2453556.5,1745,2453556.5,1806,0.5,39.301872,-121.178119
AIRPORT,2005,2453557.5,1216,2453557.5,1236,1,38.680956,-120.982597
SALMON,2005,2453557.5,1447,2453557.5,1545,0.2,38.827767,-121.012928
UNNAMED FIRE 0161,2005,2453558.5,,2453558.5,,0.1,35.639633,-118.339239
UNNAMED FIRE 0281,2005,2453558.5,,2453558.5,,1,35.476981,-119.074414
DEER,2005,2453558.5,151,2453558.5,153,1,38.732317,-121.004444
BOZSIK,2005,2453558.5,1025,2453558.5,1039,0.5,37.729622,-120.342706
SWISS,2005,2453558.5,1858,2453558.5,2015,0.2,38.296208,-120.413678
SAWMILL,2005,2453559.5,123,2453559.5,132,0.1,38.020331,-120.385322
SPIRIT,2005,2453559.5,1958,2453559.5,2012,0.1,38.7501,-120.579233
UNNAMED FIRE 0346,2005,2453560.5,,2453560.5,,40,35.168183,-119.534367
RICHARDS,2005,2453560.5,1939,2453560.5,2009,2,37.935064,-120.443497
EDISON 7,2005,2453560.5,1946,2453560.5,1950,0.1,36.378211,-119.269811
UNNAMED FIRE 0065,2005,2453561.5,,2453561.5,,1.1,35.222994,-119.612919
UNNAMED FIRE 0233,2005,2453561.5,,2453561.5,,0.2,35.713842,-118.461058
PROSPECT,2005,2453561.5,1012,2453561.5,1015,0.1,38.773519,-121.035347
GREENSTONE,2005,2453561.5,1336,2453561.5,1430,0.1,38.701867,-120.886397
CROCKER,2005,2453561.5,1730,2453561.5,1830,1.5,35.2141,-119.6201
CHAMPION,2005,2453561.5,1921,2453561.5,1931,0.8,39.258606,-121.050353
UNNAMED FIRE 0162,2005,2453562.5,,2453562.5,,0.1,35.698461,-118.461692
HAYMER,2005,2453562.5,1311,2453562.5,1336,0.2,38.048889,-120.389778
GRAVEL,2005,2453562.5,1630,2453562.5,2000,5.8,35.4794,-119.0512
HURON 29,2005,2453563.5,9,2453563.5,30,1.5,36.077,-120.102
CAMERON,2005,2453563.5,1441,2453563.5,1446,0.3,38.688986,-120.990517
LOS BERROS,2005,2453563.5,1948,2453563.5,1955,1,35.323214,-120.8354
6TH,2005,2453563.5,2013,2453563.5,2320,73.5,35.8569,-119.5787
PRIEST,2005,2453564.5,817,2453564.5,851,0.1,37.8167,-120.2786
BECKER,2005,2453564.5,818,2453564.5,830,1,37.816747,-120.278714
HONG,2005,2453564.5,1524,2453564.5,1700,1.5,38.224519,-120.514242
BRIDEPORT,2005,2453564.5,1840,2453564.5,2030,2,39.2944,-121.189672
RESERVATION,2005,2453564.5,1956,2453564.5,2015,0.1,38.699528,-120.902456
TUTTLE,2005,2453564.5,2016,2453564.5,2028,0.1,37.991675,-120.456244
CHATUM,2005,2453564.5,2253,2453565.5,120,0.5,38.108911,-120.461244
UNNAMED FIRE 0069,2005,2453565.5,,2453565.5,,2,35.285236,-119.574133
UNNAMED FIRE 0257,2005,2453565.5,,2453565.5,,0.5,35.476158,-119.074142
SNOW,2005,2453565.5,1600,2453565.5,2100,8,35.5152,-118.9993
SPRING,2005,2453566.5,1900,2453567.5,1530,0.1,38.1246,-119.0151
UNNAMED FIRE 0044,2005,2453567.5,,2453567.5,,0.5,34.973867,-119.459589
WILLIAMSON,2005,2453567.5,1305,2453567.5,1700,5,37.84335,-120.508039
UNNAMED FIRE 0164,2005,2453568.5,,2453568.5,,0.1,35.630908,-118.474353
DRY CREEK,2005,2453568.5,,2453568.5,,0.1,36.406319,-119.036019
UNNAMED FIRE 0060,2005,2453568.5,,2453568.5,,1,35.480492,-119.013233
ELK,2005,2453568.5,,2453568.5,,358.7,35.215811,-119.476753
GURNEY,2005,2453568.5,1026,2453568.5,1040,0.1,38.016803,-120.403692
BEAR,2005,2453568.5,1340,2453568.5,1706,0.5,39.3997,-120.9331
HEALEY,2005,2453568.5,1351,2453568.5,1432,0.1,35.683436,-121.2862
AUTUMN,2005,2453569.5,1338,2453569.5,1350,0.1,39.112586,-121.089489
PORTOLLA,2005,2453569.5,1500,2453569.5,2000,0.1,36.9833,-121.9833
TRAFTON,2005,2453569.5,1720,2453569.5,2100,0.1,37.8405,-118.5465
UNNAMED FIRE 0091,2005,2453570.5,,2453570.5,,10,34.991372,-119.430806
UNNAMED FIRE 0166,2005,2453570.5,,2453570.5,,0.1,35.232117,-119.3712
UNNAMED FIRE 0258,2005,2453570.5,,2453570.5,,0.5,35.105925,-119.432056
UNNAMED FIRE 0165,2005,2453570.5,,2453570.5,,0.1,35.232206,-119.371275
UNNAMED FIRE 0118,2005,2453570.5,,2453570.5,,0.1,35.23,-119.37
25,2005,2453570.5,1050,2453570.5,1300,5,35.0789,-119.491
GOLF,2005,2453570.5,1300,2453570.5,1530,8,35.2322,-119.3668
HOVEY,2005,2453570.5,1630,2453570.5,1700,0.5,35.0983,-119.451
ELECTRA 2,2005,2453570.5,2213,2453571.5,700,7.5,38.331942,-120.670278
UNNAMED FIRE 0070,2005,2453571.5,,2453571.5,,2,35.645092,-120.042011
UNNAMED FIRE 0037,2005,2453571.5,,2453571.5,,0.2,35.153356,-119.515856
UNNAMED FIRE 0024,2005,2453571.5,,2453571.5,,0.1,35.637339,-120.030194
UNNAMED FIRE 0073,2005,2453571.5,,2453571.5,,3,35.187553,-119.429003
CRYSTAL,2005,2453571.5,1214,2453571.5,1244,0.8,37.557289,-119.953469
MIDOIL,2005,2453571.5,1250,2453571.5,1410,0.1,35.1583,-119.531
DON PEDRO 3,2005,2453571.5,1421,2453571.5,1457,1,37.706964,-120.433528
UNNAMED FIRE 0025,2005,2453572.5,,2453572.5,,0.1,35.223086,-119.615156
ROCK,2005,2453572.5,1315,2453572.5,1600,2,37.3885,-118.5445
OLD,2005,2453572.5,2030,2453572.5,2045,0.1,36.99955,-118.232528
UNNAMED FIRE 0234,2005,2453573.5,,2453573.5,,0.2,35.485667,-119.008006
GREEN,2005,2453573.5,9,2453573.5,30,0.1,38.696597,-120.888203
FOREST,2005,2453573.5,1625,2453573.5,1632,0.1,39.238792,-121.003075
PIKE,2005,2453573.5,2048,2453573.5,2257,0.5,38.815436,-120.848636
UNNAMED FIRE 0169,2005,2453574.5,,2453574.5,,0.1,35.708281,-118.452986
LINK,2005,2453574.5,,2453574.5,,0.1,38.385167,-120.533836
SHED,2005,2453574.5,,2453574.5,,0.5,35.452461,-118.544022
UNNAMED FIRE 0167,2005,2453574.5,,2453574.5,,0.1,35.446364,-118.898058
SECRET,2005,2453574.5,530,2453574.5,640,0.1,39.1792,-120.8811
COPPER MEADOWS,2005,2453574.5,850,2453574.5,942,0.1,37.936358,-120.605908
BYPASS,2005,2453574.5,1823,2453574.5,1826,0.2,37.140597,-118.271011
ORR,2005,2453574.5,2010,2453574.5,2100,0.1,37.181081,-118.262311
MCGANNEY,2005,2453575.5,1404,2453575.5,2000,3,39.203319,-121.297789
UNNAMED FIRE 0045,2005,2453576.5,,2453576.5,,0.5,35.226692,-119.630136
UNNAMED FIRE 0071,2005,2453576.5,,2453576.5,,2,34.947322,-119.456369
PONDEROSA,2005,2453576.5,236,2453576.5,1700,8,38.3589,-120.6503
BLM 1,2005,2453576.5,1105,2453576.5,1200,0.3,37.9831,-120.3994
QUARTZ,2005,2453576.5,1206,2453581.5,1800,550,37.1778,-119.685819
UNNAMED FIRE 0304,2005,2453577.5,,2453577.5,,2,35.130169,-119.456186
SANCHEZ,2005,2453577.5,1150,2453577.5,1218,1,36.20335,-119.055389
BLUE,2005,2453577.5,1400,2453578.5,1800,900,35.7613,-118.829
FIDDYMENT,2005,2453578.5,1630,2453578.5,1715,3,38.880436,-121.073706
NORTH,2005,2453579.5,1300,2453579.5,1319,0.1,38.715014,-120.938192
HWY 12,2005,2453579.5,1455,2453579.5,1515,0.1,38.1964,-120.7164
COLD,2005,2453579.5,1525,2453579.5,1545,0.1,38.74355,-120.871342
WEST,2005,2453579.5,1700,2453579.5,2018,0.1,38.0758,-119.0913
SHINGLE,2005,2453579.5,1748,2453579.5,1801,0.5,38.712361,-120.937506
COOPER,2005,2453579.5,2058,2453579.5,2257,0.1,38.052192,-120.351517
HWY 49 2,2005,2453580.5,933,2453580.5,933,0.1,39.155364,-121.063997
HWY 49 4,2005,2453580.5,933,2453580.5,933,0.1,39.155364,-121.063997
HWY 49 1,2005,2453580.5,933,2453580.5,933,0.1,39.155364,-121.063997
HWY 49 3,2005,2453580.5,933,2453580.5,933,0.1,39.155364,-121.063997
FOOTHILL,2005,2453580.5,1942,2453580.5,2010,0.1,38.017133,-120.334036
MELONES 2,2005,2453580.5,2344,2453581.5,1400,8,37.990836,-120.461747
LINCOLN,2005,2453581.5,312,2453581.5,321,0.1,36.378189,-119.287831
LAGUNA,2005,2453581.5,1510,2453582.5,954,447,36.8721,-120.789981
SUNCATCHER,2005,2453581.5,1616,2453581.5,1654,0.2,38.444456,-120.519467
UNNAMED FIRE 0074,2005,2453582.5,,2453582.5,,3,35.724022,-120.190889
HIGHWAY 26 1,2005,2453582.5,1406,2453582.5,1420,0.1,38.389458,-120.526008
SILVERLEAF,2005,2453582.5,1850,2453582.5,1907,0.1,38.978822,-120.897081
UNNAMED FIRE 0027,2005,2453584.5,,2453584.5,,0.1,35.777789,-120.186456
DAY,2005,2453584.5,1712,2453584.5,1727,0.1,37.975422,-120.240472
EASY GO,2005,2453584.5,1834,2453584.5,1926,0.4,39.193133,-121.053194
HACIENDA,2005,2453585.5,634,2453585.5,637,0.1,38.665772,-120.972233
BUCKEYE,2005,2453585.5,1413,2453585.5,2000,50,34.923,-118.9323
UNNAMED FIRE 0282,2005,2453586.5,,2453586.5,,1,35.471214,-119.022992
UNNAMED FIRE 0171,2005,2453586.5,,2453586.5,,0.1,35.093197,-118.491714
UNNAMED FIRE 0350,2005,2453586.5,,2453586.5,,75,35.176956,-119.540608
SANDRIDGE,2005,2453586.5,1314,2453586.5,2100,18,38.5903,-120.8467
COAL,2005,2453586.5,1433,2453586.5,2100,15,38.258889,-120.881661
STALLION,2005,2453586.5,1800,2453586.5,1905,2,35.5716,-118.5009
ROADSIDE,2005,2453587.5,1034,2453587.5,1040,0.1,39.105222,-120.949983
GOLDEN,2005,2453587.5,1220,2453587.5,1700,75,35.1439,-119.5487
SMITH,2005,2453587.5,1325,2453587.5,1440,0.2,38.396569,-120.476353
GALVAN,2005,2453587.5,2027,2453587.5,2035,0.1,35.8843,-119.491839
BLACK OAK,2005,2453588.5,332,2453588.5,530,0.1,37.7164,-120.2831
GRIZZLY,2005,2453588.5,1149,2453588.5,1220,0.1,38.633989,-120.633208
MYERS,2005,2453588.5,1331,2453588.5,1345,0.2,39.217986,-121.155567
RIDGE,2005,2453588.5,1348,2453588.5,1600,1.5,38.589975,-120.846111
HEARST,2005,2453588.5,1518,2453588.5,1530,0.1,35.644078,-121.1884
JOHNTOWN,2005,2453588.5,1549,2453588.5,1610,0.5,38.830714,-120.870067
CHIMNEY,2005,2453588.5,1600,2453588.5,1700,0.5,35.7405,-118.0681
SQUIRREL,2005,2453588.5,1630,2453589.5,1400,0.2,35.5177,-118.5398
KENNEDY,2005,2453588.5,1830,2453589.5,1800,0.1,35.9016,-118.0434
ROYAL,2005,2453588.5,1845,2453588.5,1850,0.2,38.694772,-120.998028
UNNAMED FIRE 0173,2005,2453589.5,,2453589.5,,0.1,35.451042,-118.904994
UNNAMED FIRE 0174,2005,2453589.5,,2453589.5,,0.1,35.4843,-118.520594
MINES,2005,2453589.5,250,2453589.5,400,1,37.665119,-121.7329
SITIZER,2005,2453589.5,906,2453589.5,915,0.2,39.275272,-121.044967
PENO BLANC,2005,2453589.5,1600,2453589.5,2330,50,37.7258,-120.2819
OUTINGDALE,2005,2453589.5,1903,2453589.5,1909,1.5,38.616622,-120.702575
HILLCREST,2005,2453590.5,422,2453590.5,433,0.1,38.982269,-120.886264
SPORTSMEN,2005,2453590.5,1516,2453590.5,1525,0.1,39.250542,-121.005472
KELSO 2,2005,2453590.5,1950,2453591.5,1200,0.2,35.6533,-118.2823
UNNAMED FIRE 0259,2005,2453591.5,,2453591.5,,0.5,35.170547,-119.535261
UNNAMED FIRE 0176,2005,2453591.5,,2453591.5,,0.1,35.708072,-118.467756
UNNAMED FIRE 0046,2005,2453591.5,,2453591.5,,0.5,35.773958,-120.014053
WOCAFEK,2005,2453591.5,1659,2453592.5,850,2,38.0081,-120.235211
MONITOR 2,2005,2453592.5,1326,2453594.5,1700,62,38.6347,-119.55
PGE 12,2005,2453592.5,1354,2453592.5,1556,0.1,38.022169,-120.255514
GARDEN,2005,2453592.5,1739,2453592.5,1955,0.3,38.839822,-120.895142
PLATEAU,2005,2453592.5,1927,2453592.5,1932,0.1,38.683547,-121.001806
LEWIS,2005,2453593.5,1344,2453593.5,1402,0.1,38.175728,-120.707975
GOLD,2005,2453593.5,1617,2453593.5,1625,0.1,39.181242,-120.854369
SANTA CLARA,2005,2453593.5,1637,2453593.5,1715,0.5,35.410061,-120.555978
UNNAMED FIRE 0179,2005,2453594.5,,2453594.5,,0.1,35.587961,-118.489394
SILVER,2005,2453594.5,38,2453594.5,145,0.1,38.452981,-120.5264
APCD 146,2005,2453594.5,1026,2453594.5,1027,0.1,35.884219,-119.509619
ROCK,2005,2453594.5,1151,2453594.5,1318,1,38.773339,-120.814336
CABEU 002993,2005,2453594.5,1312,2453595.5,1100,20,36.616,-121.7235
CREEKSIDE,2005,2453594.5,1400,2453594.5,1820,23,36.6278,-121.6928
FATHER,2005,2453594.5,1611,2453594.5,1630,0.1,38.683878,-120.866789
GOLDMINE,2005,2453595.5,112,2453595.5,125,0.1,37.70525,-120.231381
AQUEDUCT,2005,2453595.5,1220,2453595.5,1630,355,35.3708,-119.5343
HOTZLE,2005,2453595.5,1551,2453595.5,1635,2,37.7397,-120.1331
MEDEIROS,2005,2453595.5,1552,2453595.5,1731,2,37.719611,-120.231319
VICKI,2005,2453595.5,2316,2453596.5,120,0.2,37.732522,-120.327186
UNNAMED FIRE 0183,2005,2453596.5,,2453596.5,,0.1,35.736747,-118.433317
UNNAMED FIRE 0181,2005,2453596.5,,2453596.5,,0.1,35.643289,-118.334875
GREEN,2005,2453597.5,126,2453597.5,513,1,38.712511,-120.897783
COMET,2005,2453597.5,1108,2453597.5,1120,0.1,39.186542,-121.039222
GROCERY,2005,2453597.5,1121,2453597.5,1243,0.3,37.542931,-119.910569
UNNAMED FIRE 0092,2005,2453598.5,,2453598.5,,12,35.647675,-119.750086
AERA,2005,2453598.5,940,2453598.5,1430,12,35.6677,-119.7582
LOMA,2005,2453598.5,1837,2453598.5,2119,0.3,38.669864,-120.95935
GWIN,2005,2453600.5,1405,2453600.5,1934,4,38.262597,-120.764167
UNNAMED FIRE 0184,2005,2453601.5,,2453601.5,,0.1,35.3357,-118.390556
GARDEN INC,2005,2453601.5,2200,2453601.5,2218,0.5,38.828025,-120.834825
STEVENS,2005,2453602.5,1125,2453602.5,1135,0.5,37.867139,-120.436794
RIVER,2005,2453602.5,1158,2453602.5,1637,6,36.013511,-118.830931
JOE,2005,2453602.5,1200,2453602.5,1800,0.2,37.206944,-118.304722
STAHL,2005,2453602.5,1622,2453602.5,1905,1,36.081939,-120.4806
UNNAMED FIRE 0185,2005,2453603.5,,2453603.5,,0.1,35.155103,-118.2844
UNNAMED FIRE 0235,2005,2453603.5,,2453603.5,,0.2,35.530019,-119.082094
STUMP,2005,2453604.5,1301,2453604.5,1301,0.1,38.414792,-120.543978
PARK,2005,2453605.5,,2453605.5,,0.1,37.632461,-120.465136
UNNAMED FIRE 0186,2005,2453605.5,,2453605.5,,0.1,35.641736,-118.369375
EAGLE,2005,2453605.5,1101,2453606.5,1800,70,35.5655,-118.5106
GOLD,2005,2453605.5,1601,2453605.5,1608,1,38.759631,-120.887272
UNNAMED FIRE 0067,2005,2453606.5,,2453606.5,,1.5,35.641108,-119.766367
AVERY,2005,2453606.5,1354,2453606.5,1432,0.2,38.167372,-120.414919
SO,2005,2453606.5,2046,2453606.5,2058,0.1,36.823208,-118.216111
ALTA,2005,2453606.5,2103,2453606.5,2330,0.5,39.1792,-120.8256
UNNAMED FIRE 0332,2005,2453607.5,,2453607.5,,10,35.530019,-119.082094
UNNAMED FIRE 0283,2005,2453607.5,,2453607.5,,1,35.761967,-118.422303
ROUGH,2005,2453607.5,1636,2453607.5,1645,1,39.230883,-121.156003
RIVER,2005,2453608.5,737,2453608.5,915,1,39.195828,-120.915128
STAIR FIRE,2005,2453608.5,1945,2453608.5,2000,0.1,37.279469,-119.698789
UNNAMED FIRE 0187,2005,2453609.5,,2453609.5,,0.1,35.709922,-118.443531
UNNAMED FIRE 0236,2005,2453609.5,,2453609.5,,0.2,35.247914,-119.597269
WELLS,2005,2453609.5,1600,2453609.5,1800,120,35.4183,-118.4773
WILBERS,2005,2453609.5,1606,2453609.5,1608,0.1,37.571761,-119.9537
NONAME,2005,2453610.5,,2453610.5,,2.4,35.677858,-118.044608
UNNAMED FIRE 0313,2005,2453610.5,,2453610.5,,3,35.473089,-119.070067
SPOT,2005,2453610.5,1511,2453610.5,1600,0.1,39.098278,-121.149322
HWY 49 1,2005,2453610.5,1830,2453610.5,1915,3,38.145947,-120.638878
KANE,2005,2453610.5,1948,2453610.5,2105,2.5,35.6677,-118.4748
UNNAMED FIRE 0029,2005,2453611.5,,2453611.5,,0.1,35.151992,-119.518036
FINEGOLD,2005,2453611.5,1436,2453611.5,1526,0.1,37.047069,-119.649119
GOLD,2005,2453611.5,1510,2453611.5,1800,10,38.048686,-120.412125
UNNAMED FIRE 0284,2005,2453612.5,,2453612.5,,1,35.449581,-118.920094
BELL,2005,2453612.5,1620,2453612.5,1730,1,38.547444,-120.829453
WADE,2005,2453612.5,1655,2453612.5,1745,0.3,38.036769,-120.509772
RED HILL,2005,2453612.5,1657,2453612.5,1735,1,38.0381,-120.5142
ECHO,2005,2453612.5,2011,2453612.5,2053,0.1,37.2941,-119.717239
STATE OF CA 74,2005,2453612.5,2355,2453613.5,1,1,36.478889,-118.984539
WHITE OAK,2005,2453613.5,,2453613.5,,17.5,34.989792,-118.518283
PONDEROSA,2005,2453613.5,1340,2453613.5,1700,0.5,39.021453,-120.945586
CABEU 003257,2005,2453613.5,1345,2453613.5,1354,0.2,36.520039,-121.334078
PEDDY,2005,2453613.5,1550,2453613.5,2300,33,38.297358,-120.720414
UNNAMED FIRE 0188,2005,2453614.5,,2453614.5,,0.1,35.129519,-119.469258
UNNAMED FIRE 0237,2005,2453614.5,,2453614.5,,0.2,35.470825,-119.0232
DORADO,2005,2453614.5,1204,2453614.5,1300,0.1,38.582492,-120.707131
DEER,2005,2453614.5,1619,2453614.5,1624,0.5,38.71465,-120.952892
ROBINHOOD,2005,2453614.5,1647,2453614.5,1700,0.1,39.1776,-121.083383
UNNAMED FIRE 0189,2005,2453615.5,,2453615.5,,0.1,35.305533,-119.623478
UNNAMED FIRE 0190,2005,2453615.5,,2453615.5,,0.1,35.654797,-118.342192
CHIMNEY,2005,2453615.5,2100,2453615.5,2200,0.5,36.013511,-118.830931
HOSMAN,2005,2453615.5,2356,2453616.5,500,1.5,38.031908,-120.281403
UNNAMED FIRE 0192,2005,2453616.5,,2453616.5,,0.1,35.118717,-119.456053
UNNAMED FIRE 0191,2005,2453616.5,,2453616.5,,0.1,35.155103,-118.2844
71,2005,2453616.5,,2453616.5,,0.1,35.649172,-118.425247
WESTSIDE,2005,2453616.5,1239,2453617.5,1200,8,37.3885,-118.5445
UNNAMED FIRE 0314,2005,2453617.5,,2453617.5,,3,35.159481,-119.422989
WITT,2005,2453617.5,,2453617.5,,0.1,37.047131,-119.631669
WINDSOR,2005,2453617.5,150,2453617.5,218,0.1,39.321828,-121.268664
CONDON,2005,2453617.5,1006,2453617.5,1030,0.1,39.215906,-121.080553
JOHNTOWN,2005,2453617.5,1248,2453617.5,1256,0.3,38.832631,-120.867219
RESEVOIR,2005,2453617.5,1456,2453617.5,1515,0.1,38.90525,-120.858056
CELLULAR,2005,2453617.5,1638,2453617.5,1740,0.3,36.607456,-121.693003
BEU003326,2005,2453618.5,230,2453618.5,350,0.1,36.604217,-121.948983
GOLD RUN,2005,2453618.5,921,2453618.5,931,0.1,39.178972,-120.854425
LAWRENCE,2005,2453618.5,1337,2453618.5,1355,0.1,39.120722,-121.061508
JAQUIMA,2005,2453618.5,1800,2453618.5,2132,1,38.995,-120.8664
UNNAMED FIRE 0193,2005,2453619.5,,2453619.5,,0.1,35.618706,-118.477997
PGE 5,2005,2453619.5,941,2453619.5,1030,0.1,37.597497,-121.880572
PGE 4,2005,2453619.5,941,2453619.5,1030,0.1,37.597497,-121.880572
HORSESHOE,2005,2453619.5,956,2453620.5,1800,165,37.7267,-120.2397
FRENCH,2005,2453619.5,1337,2453619.5,1600,4,38.2331,-120.8661
SPRINGS,2005,2453619.5,1345,2453620.5,1800,12,37.249928,-118.271386
GOLDEN,2005,2453620.5,1623,2453620.5,1634,1,37.308219,-119.626219
SWEET,2005,2453621.5,1812,2453621.5,1834,0.1,39.369233,-121.108875
SHEEP,2005,2453622.5,930,2453622.5,1030,18,35.5219,-119.0632
OSCAR,2005,2453622.5,2323,2453622.5,2335,0.1,39.118589,-121.054661
CARSON,2005,2453623.5,1500,2453623.5,1830,12,38.0275,-120.5164
SCHABBELL,2005,2453623.5,2225,2453623.5,2248,0.1,36.801372,-118.202303
CROY,2005,2453624.5,1125,2453624.5,1230,0.1,37.084928,-121.773328
LA CRESCENTA,2005,2453624.5,1209,2453624.5,1419,1,38.698267,-120.990342
LARGO,2005,2453625.5,318,2453625.5,334,0.1,38.769486,-120.971308
NORTHSIDE,2005,2453625.5,644,2453625.5,649,0.1,37.03225,-121.323511
CHEVRON,2005,2453625.5,1602,2453625.5,1640,9,36.262625,-120.350664
UNNAMED FIRE 0195,2005,2453626.5,,2453626.5,,0.1,35.619028,-118.477789
ATTMEN,2005,2453626.5,1236,2453626.5,1316,0.2,38.318711,-120.531678
UNNAMED FIRE 0087,2005,2453627.5,,2453627.5,,8,35.397486,-119.748925
IOWA,2005,2453627.5,1304,2453627.5,1500,0.1,39.092858,-120.939333
UNNAMED FIRE 0347,2005,2453628.5,,2453628.5,,40,35.136139,-118.323417
STEVENS 1,2005,2453628.5,1310,2453628.5,1430,2,38.132558,-120.634956
STEPHENS 2,2005,2453628.5,1313,2453628.5,1600,3,38.132558,-120.634956
UNNAMED FIRE 0196,2005,2453629.5,,2453629.5,,0.1,35.312264,-119.642861
SERENITY,2005,2453629.5,1311,2453633.5,1700,28,38.578267,-120.659386
CABEU003518,2005,2453630.5,2205,2453630.5,2234,0.1,36.600436,-121.948097
UNNAMED FIRE 0197,2005,2453632.5,,2453632.5,,0.1,35.590106,-118.490667
UNNAMED FIRE 0238,2005,2453632.5,,2453632.5,,0.2,35.131408,-119.452167
SANDY INCIDENT,2005,2453632.5,559,2453632.5,657,0.1,38.384156,-120.526069
HUNTER,2005,2453632.5,1924,2453632.5,2104,0.1,37.571989,-120.04475
PINE,2005,2453633.5,500,2453633.5,1500,1813,35.5511,-118.8315
BUCKINGHAM,2005,2453633.5,720,2453633.5,1335,0.1,37.527389,-119.878319
OREGON,2005,2453633.5,1557,2453633.5,1625,0.3,39.377128,-121.163522
PENO 1,2005,2453633.5,1830,2453633.5,1910,0.5,37.7319,-120.2561
ASHWORTH,2005,2453633.5,1835,2453633.5,2137,0.1,37.528039,-120.022569
UNNAMED FIRE 0261,2005,2453634.5,,2453634.5,,0.5,35.651572,-118.353181
LIGHTNING 4,2005,2453634.5,1105,2453634.5,1700,9,38.159333,-120.751167
HOGAN 1,2005,2453634.5,1145,2453634.5,1400,9,38.1531,-120.7528
HWY 33,2005,2453634.5,1210,2453634.5,1234,200,36.527231,-120.546022
APPALOOSA,2005,2453634.5,1513,2453634.5,1720,0.5,38.0236,-120.6244
LIGHTING 9,2005,2453635.5,1707,2453635.5,2004,3,38.0242,-120.67725
UNNAMED FIRE 0262,2005,2453636.5,,2453636.5,,0.5,35.235425,-119.365658
GROCERY,2005,2453636.5,1810,2453636.5,2135,0.1,37.489439,-118.6097
SCHUGART,2005,2453637.5,1247,2453637.5,1320,0.1,38.281028,-120.541322
MURPHY,2005,2453637.5,2247,2453637.5,2310,0.4,38.802864,-120.888053
UNNAMED FIRE 0285,2005,2453638.5,,2453638.5,,1,35.196783,-119.424283
RAILROAD,2005,2453638.5,713,2453638.5,1200,0.3,38.3736,-120.5119
HWY 120 2,2005,2453638.5,1154,2453638.5,1230,0.1,37.878619,-120.461394
GARRETT,2005,2453638.5,1537,2453638.5,1619,2,39.162078,-120.860658
UNNAMED FIRE 0199,2005,2453639.5,,2453639.5,,0.1,35.684028,-118.4575
UNNAMED FIRE 0038,2005,2453639.5,,2453639.5,,0.2,35.687625,-118.537706
JACKSONVIL,2005,2453639.5,1000,2453639.5,1330,0.5,37.8558,-120.4042
LAGUNA,2005,2453639.5,1420,2453640.5,800,270,36.886689,-120.809931
GRACE,2005,2453639.5,1420,2453639.5,1433,0.1,37.982589,-120.291747
COLOPY,2005,2453639.5,1730,2453639.5,1740,1,37.926939,-120.419814
LIGHTNING 22,2005,2453639.5,2000,2453640.5,1230,0.1,38.28025,-120.413733
LIGHTNING 14,2005,2453639.5,2124,2453639.5,2342,0.1,38.140594,-120.549333
SUGAR,2005,2453640.5,800,2453640.5,1630,0.1,39.1336,-120.8014
HUGHES,2005,2453640.5,915,2453640.5,1110,0.1,39.117461,-120.8162
TCU 19,2005,2453640.5,927,2453640.5,1230,0.3,38.4022,-120.4928
MT RANCH,2005,2453640.5,1041,2453640.5,1320,0.3,38.2828,-120.4242
DEARDORF,2005,2453640.5,1302,2453640.5,1400,0.1,38.4456,-120.5475
TCU 18,2005,2453640.5,1500,2453640.5,1730,0.5,38.2683,-120.4042
BRADY,2005,2453641.5,1300,2453641.5,1630,0.1,39.2014,-120.8681
LIGHTING 17,2005,2453641.5,1519,2453641.5,1600,0.1,38.156497,-120.539222
LIGHTNING 20,2005,2453641.5,1555,2453641.5,1715,0.1,38.15755,-120.480356
OLYMPUS,2005,2453642.5,915,2453642.5,938,0.5,38.8258,-120.851014
UNNAMED FIRE 0201,2005,2453644.5,,2453644.5,,0.1,35.154658,-119.465178
LEONG,2005,2453644.5,1054,2453644.5,1120,0.1,38.163958,-120.403869
CASNER,2005,2453645.5,1424,2453645.5,1439,0.1,37.928719,-120.421897
CROWN POINT,2005,2453646.5,508,2453646.5,520,0.3,38.680647,-120.823308
AUKUM,2005,2453647.5,341,2453647.5,404,0.1,38.657478,-120.678067
GARDELLA,2005,2453649.5,1507,2453649.5,1728,0.5,37.877706,-120.448564
ASV,2005,2453649.5,1530,2453649.5,1600,0.1,39.042608,-121.099108
LODE,2005,2453649.5,1703,2453649.5,1712,0.1,39.166114,-121.058025
